step,price,openInterest,tvl,insuranceBalance,badDebt,protocolRevenue,makerFeesCollected,takerFeesCollected,fundingFeesTransferred,insuranceFundInflow,insuranceFundOutflow,liquidationInsuranceInflow,liquidations,liquidatorOrders,liquidatorRewardsPaid,liquidationPenaltyCollected,marginReturnedFromLiquidation,positionsAtRisk,trades,uniqueTraders,openOrders,newOrders,filledOrders,cancelledOrders,liquidationsPer100Orders,avgLeverage,longShortRatio,spreadBps,slippageBps,priceImpactBps,marginPoolBalance,stepMarginPoolInflow,stepMarginPoolOutflow,marginPoolInflow,marginPoolOutflow,stepMakerFeesCollected,stepTakerFeesCollected,makerFeeBpsEffective,takerFeeBpsEffective,stepProtocolLiquidationIncome,protocolLiquidationIncome,stepInsuranceFundInflow,stepFundingFeesTransferred,liquidationRemainingMarginAvg,liquidationRemainingMarginMin,liquidationRemainingMarginMax,liquidationRemainingMarginPctAvg,liquidationRemainingMarginPctMin,liquidationRemainingMarginPctMax,isInsolvent
303,2278.41,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,59.38,35.00,23.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
304,2305.46,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,118.71,71.00,47.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
305,2314.77,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,40.38,24.00,16.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
306,2287.48,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,117.89,70.00,47.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
307,2265.90,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,94.34,56.00,37.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
308,2276.17,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,45.32,27.00,18.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
309,2291.11,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,65.63,39.00,26.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
310,2302.19,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,48.37,29.00,19.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
311,2305.03,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,12.34,7.00,4.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
312,2328.28,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,100.87,60.00,40.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
313,2309.58,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,80.31,48.00,32.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
314,2329.78,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,87.42,52.00,34.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
315,2302.53,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,116.93,70.00,46.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
316,2317.78,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,66.22,39.00,26.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
317,2314.87,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,12.54,7.00,5.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
318,2315.97,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,4.73,2.00,1.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
319,2299.79,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,69.85,41.00,27.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
320,2275.57,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,105.34,63.00,42.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
321,2273.95,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,7.13,4.00,2.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
322,2257.50,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,72.33,43.00,28.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
323,2269.05,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,51.18,30.00,20.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
324,2272.20,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,13.86,8.00,5.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
325,2268.86,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,14.69,8.00,5.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
326,2244.57,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,107.06,64.00,42.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
327,2233.94,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,47.37,28.00,18.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
328,2208.54,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,113.69,68.00,45.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
329,2228.81,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,91.78,55.00,36.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
330,2231.76,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,13.24,7.00,5.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
331,2252.01,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,90.73,54.00,36.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
332,2233.32,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,83.01,49.00,33.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
333,2223.05,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,45.98,27.00,18.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
334,2228.62,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,25.04,15.00,10.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
335,2221.16,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,33.44,20.00,13.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
336,2239.98,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,84.73,50.00,33.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
337,2245.49,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,24.58,14.00,9.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
338,2269.91,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,108.77,65.00,43.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
339,2283.00,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,57.67,34.00,23.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
340,2285.90,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,12.68,7.00,5.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
341,2277.22,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,37.99,22.00,15.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
342,2291.94,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,64.65,38.00,25.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
343,2309.39,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,76.14,45.00,30.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
344,2333.69,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,105.23,63.00,42.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
345,2345.43,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,50.32,30.00,20.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
346,2367.94,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,95.99,57.00,38.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
347,2352.94,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,63.36,38.00,25.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
348,2367.35,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,61.25,36.00,24.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
349,2344.72,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,95.60,57.00,38.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
350,2334.09,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,45.34,27.00,18.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
351,2311.32,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,97.53,58.00,39.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
352,2328.18,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,72.93,43.00,29.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
353,2341.34,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,56.53,33.00,22.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
354,2362.64,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,90.97,54.00,36.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
355,2381.88,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,81.41,48.00,32.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
356,2382.68,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,3.37,2.00,1.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
357,2366.89,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,66.28,39.00,26.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
358,2348.17,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,79.07,47.00,31.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
359,2332.85,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,65.25,39.00,26.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
360,2325.96,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,29.55,17.00,11.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
361,2324.73,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,5.26,3.00,2.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
362,2329.50,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,20.51,12.00,8.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
363,2321.78,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,33.12,19.00,13.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
364,2334.88,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,56.42,33.00,22.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
365,2312.93,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,94.03,56.00,37.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
366,2317.70,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,20.62,12.00,8.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
367,2327.12,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,40.67,24.00,16.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
368,2302.36,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,106.43,63.00,42.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
