step,price,openInterest,tvl,marginVaultDelta,insuranceBalance,insuranceBalanceDelta,protocolTreasuryBalance,protocolTreasuryDelta,badDebt,badDebtDelta,protocolRevenue,protocolRevenueDelta,sumAccountCollateral,accountCollateralDelta,sumReservedMargin,reservedMarginDelta,sumAvailableCollateral,availableCollateralDelta,sumTraderFundingOwed,traderFundingOwedDelta,solvencyBuffer,makerFeesCollected,takerFeesCollected,fundingFeesTransferred,insuranceFundInflow,insuranceFundOutflow,liquidationInsuranceInflow,liquidations,liquidatorOrders,liquidatorRewardsPaid,liquidationPenaltyCollected,marginReturnedFromLiquidation,positionsAtRisk,trades,uniqueTraders,openOrders,newOrders,filledOrders,cancelledOrders,liquidationsPer100Orders,avgLeverage,longShortRatio,spreadBps,slippageBps,priceImpactBps,isInsolvent
581,2093.14,110956.0,21875.1085,0.0,28018.522,0.0,3085.2015,0.0,0.0,0.0,3085.2015,0.0,18270.68211,0.0,11095.6,0.0,7175.08211,0.0,0.0,0.0,3604.42639,1028.4005,2056.801,0.001957,28018.522,0.0,28018.522,0,0,32021.168,60039.69,2951720.197692,0,0,14,0,6,0,6,0.000,10.80,0.000,0.26,0.00,0.00,0
582,2095.51,110956.0,21875.1085,0.0,28018.522,0.0,3085.2015,0.0,0.0,0.0,3085.2015,0.0,18270.68211,0.0,11095.6,0.0,7175.08211,0.0,0.0,0.0,3604.42639,1028.4005,2056.801,0.001957,28018.522,0.0,28018.522,0,0,32021.168,60039.69,2951720.197692,0,0,14,0,6,0,6,0.000,10.80,0.000,11.31,6.00,4.00,0
583,2095.12,110956.0,21875.1085,0.0,28018.522,0.0,3085.2015,0.0,0.0,0.0,3085.2015,0.0,18270.68211,0.0,11095.6,0.0,7175.08211,0.0,0.0,0.0,3604.42639,1028.4005,2056.801,0.001957,28018.522,0.0,28018.522,0,0,32021.168,60039.69,2951720.197692,0,0,14,0,6,0,6,0.000,10.80,0.000,1.89,1.00,0.00,0
584,2092.56,110956.0,21875.1085,0.0,28018.522,0.0,3085.2015,0.0,0.0,0.0,3085.2015,0.0,18270.68211,0.0,11095.6,0.0,7175.08211,0.0,0.0,0.0,3604.42639,1028.4005,2056.801,0.001957,28018.522,0.0,28018.522,0,0,32021.168,60039.69,2951720.197692,0,0,14,0,6,0,6,0.000,10.80,0.000,12.20,7.00,4.00,0
585,2095.77,110956.0,21875.1085,0.0,28018.522,0.0,3085.2015,0.0,0.0,0.0,3085.2015,0.0,18270.68211,0.0,11095.6,0.0,7175.08211,0.0,0.0,0.0,3604.42639,1028.4005,2056.801,0.001957,28018.522,0.0,28018.522,0,0,32021.168,60039.69,2951720.197692,0,0,14,0,6,0,6,0.000,10.80,0.000,15.35,9.00,6.00,0
586,2095.63,110956.0,21875.1085,0.0,28018.522,0.0,3085.2015,0.0,0.0,0.0,3085.2015,0.0,18270.68211,0.0,11095.6,0.0,7175.08211,0.0,0.0,0.0,3604.42639,1028.4005,2056.801,0.001957,28018.522,0.0,28018.522,0,0,32021.168,60039.69,2951720.197692,0,0,14,0,6,0,6,0.000,10.80,0.000,0.69,0.00,0.00,0
587,2097.53,110956.0,21875.1085,0.0,28018.522,0.0,3085.2015,0.0,0.0,0.0,3085.2015,0.0,18270.68211,0.0,11095.6,0.0,7175.08211,0.0,0.0,0.0,3604.42639,1028.4005,2056.801,0.002007,28018.522,0.0,28018.522,0,0,32021.168,60039.69,2951720.197692,0,0,14,0,6,0,6,0.000,10.80,0.000,9.07,5.00,3.00,0
588,2099.68,110956.0,21875.1085,0.0,28018.522,0.0,3085.2015,0.0,0.0,0.0,3085.2015,0.0,18270.68211,0.0,11095.6,0.0,7175.08211,0.0,0.0,0.0,3604.42639,1028.4005,2056.801,0.002007,28018.522,0.0,28018.522,0,0,32021.168,60039.69,2951720.197692,0,0,14,0,6,0,6,0.000,10.80,0.000,10.26,6.00,4.00,0
589,2102.43,110956.0,21875.1085,0.0,28018.522,0.0,3085.2015,0.0,0.0,0.0,3085.2015,0.0,18270.68211,0.0,11095.6,0.0,7175.08211,0.0,0.0,0.0,3604.42639,1028.4005,2056.801,0.002007,28018.522,0.0,28018.522,0,0,32021.168,60039.69,2951720.197692,0,0,14,0,6,0,6,0.000,10.80,0.000,13.07,7.00,5.00,0
590,2102.65,110956.0,21875.1085,0.0,28018.522,0.0,3085.2015,0.0,0.0,0.0,3085.2015,0.0,18270.68211,0.0,11095.6,0.0,7175.08211,0.0,0.0,0.0,3604.42639,1028.4005,2056.801,0.002007,28018.522,0.0,28018.522,0,0,32021.168,60039.69,2951720.197692,0,0,14,0,6,0,6,0.000,10.80,0.000,1.05,0.00,0.00,0
591,2103.17,110956.0,21875.1085,0.0,28018.522,0.0,3085.2015,0.0,0.0,0.0,3085.2015,0.0,18270.68211,0.0,11095.6,0.0,7175.08211,0.0,0.0,0.0,3604.42639,1028.4005,2056.801,0.002007,28018.522,0.0,28018.522,0,0,32021.168,60039.69,2951720.197692,0,0,14,0,6,0,6,0.000,10.80,0.000,2.51,1.00,1.00,0
592,2099.51,110956.0,21875.1085,0.0,28018.522,0.0,3085.2015,0.0,0.0,0.0,3085.2015,0.0,18270.68211,0.0,11095.6,0.0,7175.08211,0.0,0.0,0.0,3604.42639,1028.4005,2056.801,0.002007,28018.522,0.0,28018.522,0,0,32021.168,60039.69,2951720.197692,0,0,14,0,6,0,6,0.000,10.80,0.000,17.42,10.00,6.00,0
593,2096.06,110956.0,21875.1085,0.0,28018.522,0.0,3085.2015,0.0,0.0,0.0,3085.2015,0.0,18270.68211,0.0,11095.6,0.0,7175.08211,0.0,0.0,0.0,3604.42639,1028.4005,2056.801,0.002007,28018.522,0.0,28018.522,0,0,32021.168,60039.69,2951720.197692,0,0,14,0,6,0,6,0.000,10.80,0.000,16.43,9.00,6.00,0
594,2095.94,110956.0,21875.1085,0.0,28018.522,0.0,3085.2015,0.0,0.0,0.0,3085.2015,0.0,18270.68211,0.0,11095.6,0.0,7175.08211,0.0,0.0,0.0,3604.42639,1028.4005,2056.801,0.002007,28018.522,0.0,28018.522,0,0,32021.168,60039.69,2951720.197692,0,0,14,0,6,0,6,0.000,10.80,0.000,0.59,0.00,0.00,0
595,2093.33,110956.0,21875.1085,0.0,28018.522,0.0,3085.2015,0.0,0.0,0.0,3085.2015,0.0,18270.68211,0.0,11095.6,0.0,7175.08211,0.0,0.0,0.0,3604.42639,1028.4005,2056.801,0.002007,28018.522,0.0,28018.522,0,0,32021.168,60039.69,2951720.197692,0,0,14,0,6,0,6,0.000,10.80,0.000,12.44,7.00,4.00,0
596,2089.92,110956.0,21875.1085,0.0,28018.522,0.0,3085.2015,0.0,0.0,0.0,3085.2015,0.0,18270.68211,0.0,11095.6,0.0,7175.08211,0.0,0.0,0.0,3604.42639,1028.4005,2056.801,0.002007,28018.522,0.0,28018.522,0,0,32021.168,60039.69,2951720.197692,0,0,14,0,6,0,6,0.000,10.80,0.000,16.29,9.00,6.00,0
597,2087.20,110956.0,21875.1085,0.0,28018.522,0.0,3085.2015,0.0,0.0,0.0,3085.2015,0.0,18270.68211,0.0,11095.6,0.0,7175.08211,0.0,0.0,0.0,3604.42639,1028.4005,2056.801,0.002007,28018.522,0.0,28018.522,0,0,32021.168,60039.69,2951720.197692,0,0,14,0,6,0,6,0.000,10.80,0.000,13.04,7.00,5.00,0
598,2090.71,110956.0,21875.1085,0.0,28018.522,0.0,3085.2015,0.0,0.0,0.0,3085.2015,0.0,18270.68211,0.0,11095.6,0.0,7175.08211,0.0,0.0,0.0,3604.42639,1028.4005,2056.801,0.002007,28018.522,0.0,28018.522,0,0,32021.168,60039.69,2951720.197692,0,0,14,0,6,0,6,0.000,10.80,0.000,16.84,10.00,6.00,0
599,2092.48,111998.0,21874.327,-0.7815,28018.522,0.0,3085.983,0.7815,0.0,0.0,3085.983,0.7815,18269.90061,-0.7815,11199.8,104.2,7070.10061,-104.9815,0.0,0.0,3604.42639,1028.661,2057.322,0.002057,28018.522,0.0,28018.522,0,0,32021.168,60039.69,2951720.197692,0,1,14,0,6,2,4,0.000,10.79,213.967,8.47,5.00,3.00,0
600,2093.60,111477.0,21866.512,-7.815,28022.169,3.647,3085.983,0.0,0.0,0.0,3085.983,0.0,18261.807542,-8.093068,11147.7,-52.1,7114.107542,44.006932,0.0,0.0,3604.704458,1028.661,2057.322,0.002057,28022.169,0.0,28022.169,1,1,32025.336,60047.505,2952863.047044,0,0,14,0,6,0,6,16.667,10.79,0.000,5.34,3.00,2.00,0
601,2097.41,111477.0,21866.512,0.0,28022.169,0.0,3085.983,0.0,0.0,0.0,3085.983,0.0,18261.807542,0.0,11147.7,0.0,7114.107542,0.0,0.0,0.0,3604.704458,1028.661,2057.322,0.002057,28022.169,0.0,28022.169,0,0,32025.336,60047.505,2952863.047044,0,0,14,0,6,0,6,0.000,10.79,0.000,18.20,10.00,7.00,0
602,2100.79,111477.0,21866.512,0.0,28022.169,0.0,3085.983,0.0,0.0,0.0,3085.983,0.0,18261.807542,0.0,11147.7,0.0,7114.107542,0.0,0.0,0.0,3604.704458,1028.661,2057.322,0.002057,28022.169,0.0,28022.169,0,0,32025.336,60047.505,2952863.047044,0,0,14,0,6,0,6,0.000,10.79,0.000,16.11,9.00,6.00,0
603,2102.19,111477.0,21866.512,0.0,28022.169,0.0,3085.983,0.0,0.0,0.0,3085.983,0.0,18261.807542,0.0,11147.7,0.0,7114.107542,0.0,0.0,0.0,3604.704458,1028.661,2057.322,0.002057,28022.169,0.0,28022.169,0,0,32025.336,60047.505,2952863.047044,0,0,14,0,6,0,6,0.000,10.79,0.000,6.66,3.00,2.00,0
604,2102.09,111477.0,21866.512,0.0,28022.169,0.0,3085.983,0.0,0.0,0.0,3085.983,0.0,18261.807542,0.0,11147.7,0.0,7114.107542,0.0,0.0,0.0,3604.704458,1028.661,2057.322,0.002057,28022.169,0.0,28022.169,0,0,32025.336,60047.505,2952863.047044,0,0,14,0,6,0,6,0.000,10.79,0.000,0.47,0.00,0.00,0
605,2105.53,111477.0,21866.512,0.0,28022.169,0.0,3085.983,0.0,0.0,0.0,3085.983,0.0,18261.807542,0.0,11147.7,0.0,7114.107542,0.0,0.0,0.0,3604.704458,1028.661,2057.322,0.002057,28022.169,0.0,28022.169,0,0,32025.336,60047.505,2952863.047044,0,0,14,0,6,0,6,0.000,10.79,0.000,16.36,9.00,6.00,0
606,2102.14,111477.0,21866.512,0.0,28022.169,0.0,3085.983,0.0,0.0,0.0,3085.983,0.0,18261.807542,0.0,11147.7,0.0,7114.107542,0.0,0.0,0.0,3604.704458,1028.661,2057.322,0.002057,28022.169,0.0,28022.169,0,0,32025.336,60047.505,2952863.047044,0,0,14,0,6,0,6,0.000,10.79,0.000,16.11,9.00,6.00,0
607,2102.36,111477.0,21866.512,0.0,28022.169,0.0,3085.983,0.0,0.0,0.0,3085.983,0.0,18261.807542,0.0,11147.7,0.0,7114.107542,0.0,0.0,0.0,3604.704458,1028.661,2057.322,0.002057,28022.169,0.0,28022.169,0,0,32025.336,60047.505,2952863.047044,0,0,14,0,6,0,6,0.000,10.79,0.000,1.06,0.00,0.00,0
608,2104.81,111477.0,21866.512,0.0,28022.169,0.0,3085.983,0.0,0.0,0.0,3085.983,0.0,18261.807542,0.0,11147.7,0.0,7114.107542,0.0,0.0,0.0,3604.704458,1028.661,2057.322,0.002057,28022.169,0.0,28022.169,0,0,32025.336,60047.505,2952863.047044,0,0,14,0,6,0,6,0.000,10.79,0.000,11.65,6.00,4.00,0
609,2104.36,111477.0,21866.512,0.0,28022.169,0.0,3085.983,0.0,0.0,0.0,3085.983,0.0,18261.807542,0.0,11147.7,0.0,7114.107542,0.0,0.0,0.0,3604.704458,1028.661,2057.322,0.002057,28022.169,0.0,28022.169,0,0,32025.336,60047.505,2952863.047044,0,0,14,0,6,0,6,0.000,10.79,0.000,2.12,1.00,0.00,0
610,2102.44,111477.0,21866.512,0.0,28022.169,0.0,3085.983,0.0,0.0,0.0,3085.983,0.0,18261.807542,0.0,11147.7,0.0,7114.107542,0.0,0.0,0.0,3604.704458,1028.661,2057.322,0.002057,28022.169,0.0,28022.169,0,0,32025.336,60047.505,2952863.047044,0,0,14,0,6,0,6,0.000,10.79,0.000,9.13,5.00,3.00,0
611,2103.81,111477.0,21866.512,0.0,28022.169,0.0,3085.983,0.0,0.0,0.0,3085.983,0.0,18261.807542,0.0,11147.7,0.0,7114.107542,0.0,0.0,0.0,3604.704458,1028.661,2057.322,0.002107,28022.169,0.0,28022.169,0,0,32025.336,60047.505,2952863.047044,0,0,14,0,6,0,6,0.000,10.79,0.000,6.50,3.00,2.00,0
612,2101.35,111477.0,21866.512,0.0,28022.169,0.0,3085.983,0.0,0.0,0.0,3085.983,0.0,18261.807542,0.0,11147.7,0.0,7114.107542,0.0,0.0,0.0,3604.704458,1028.661,2057.322,0.002107,28022.169,0.0,28022.169,0,0,32025.336,60047.505,2952863.047044,0,0,14,0,6,0,6,0.000,10.79,0.000,11.70,7.00,4.00,0
613,2104.17,111477.0,21866.512,0.0,28022.169,0.0,3085.983,0.0,0.0,0.0,3085.983,0.0,18261.807542,0.0,11147.7,0.0,7114.107542,0.0,0.0,0.0,3604.704458,1028.661,2057.322,0.002107,28022.169,0.0,28022.169,0,0,32025.336,60047.505,2952863.047044,0,0,14,0,6,0,6,0.000,10.79,0.000,13.42,8.00,5.00,0
614,2100.30,111477.0,21866.512,0.0,28022.169,0.0,3085.983,0.0,0.0,0.0,3085.983,0.0,18261.807542,0.0,11147.7,0.0,7114.107542,0.0,0.0,0.0,3604.704458,1028.661,2057.322,0.002107,28022.169,0.0,28022.169,0,0,32025.336,60047.505,2952863.047044,0,0,14,0,6,0,6,0.000,10.79,0.000,18.39,11.00,7.00,0
615,2103.76,111477.0,21866.512,0.0,28022.169,0.0,3085.983,0.0,0.0,0.0,3085.983,0.0,18261.807542,0.0,11147.7,0.0,7114.107542,0.0,0.0,0.0,3604.704458,1028.661,2057.322,0.002107,28022.169,0.0,28022.169,0,0,32025.336,60047.505,2952863.047044,0,0,14,0,6,0,6,0.000,10.79,0.000,16.48,9.00,6.00,0
616,2105.95,111477.0,21866.512,0.0,28022.169,0.0,3085.983,0.0,0.0,0.0,3085.983,0.0,18261.807542,0.0,11147.7,0.0,7114.107542,0.0,0.0,0.0,3604.704458,1028.661,2057.322,0.002107,28022.169,0.0,28022.169,0,0,32025.336,60047.505,2952863.047044,0,0,14,0,6,0,6,0.000,10.79,0.000,10.40,6.00,4.00,0
617,2106.29,111477.0,21866.512,0.0,28022.169,0.0,3085.983,0.0,0.0,0.0,3085.983,0.0,18261.807542,0.0,11147.7,0.0,7114.107542,0.0,0.0,0.0,3604.704458,1028.661,2057.322,0.002107,28022.169,0.0,28022.169,0,0,32025.336,60047.505,2952863.047044,0,0,14,0,6,0,6,0.000,10.79,0.000,1.65,0.00,0.00,0
618,2104.46,111477.0,21866.512,0.0,28022.169,0.0,3085.983,0.0,0.0,0.0,3085.983,0.0,18261.807542,0.0,11147.7,0.0,7114.107542,0.0,0.0,0.0,3604.704458,1028.661,2057.322,0.002107,28022.169,0.0,28022.169,0,0,32025.336,60047.505,2952863.047044,0,0,14,0,6,0,6,0.000,10.79,0.000,8.69,5.00,3.00,0
619,2100.66,111477.0,21866.512,0.0,28022.169,0.0,3085.983,0.0,0.0,0.0,3085.983,0.0,18261.807542,0.0,11147.7,0.0,7114.107542,0.0,0.0,0.0,3604.704458,1028.661,2057.322,0.002107,28022.169,0.0,28022.169,0,0,32025.336,60047.505,2952863.047044,0,0,14,0,6,0,6,0.000,10.79,0.000,18.09,10.00,7.00,0
620,2096.55,111477.0,21866.512,0.0,28022.169,0.0,3085.983,0.0,0.0,0.0,3085.983,0.0,18261.807542,0.0,11147.7,0.0,7114.107542,0.0,0.0,0.0,3604.704458,1028.661,2057.322,0.002107,28022.169,0.0,28022.169,0,0,32025.336,60047.505,2952863.047044,0,0,14,0,6,0,6,0.000,10.79,0.000,19.53,11.00,7.00,0
621,2097.89,111477.0,21866.512,0.0,28022.169,0.0,3085.983,0.0,0.0,0.0,3085.983,0.0,18261.807542,0.0,11147.7,0.0,7114.107542,0.0,0.0,0.0,3604.704458,1028.661,2057.322,0.002107,28022.169,0.0,28022.169,0,0,32025.336,60047.505,2952863.047044,0,0,14,0,6,0,6,0.000,10.79,0.000,6.36,3.00,2.00,0
622,2096.02,111477.0,21866.512,0.0,28022.169,0.0,3085.983,0.0,0.0,0.0,3085.983,0.0,18261.807542,0.0,11147.7,0.0,7114.107542,0.0,0.0,0.0,3604.704458,1028.661,2057.322,0.002107,28022.169,0.0,28022.169,0,0,32025.336,60047.505,2952863.047044,0,0,14,0,6,0,6,0.000,10.79,0.000,8.90,5.00,3.00,0
623,2095.49,112695.0,21865.5985,-0.9135,28022.169,0.0,3086.8965,0.9135,0.0,0.0,3086.8965,0.9135,18260.894042,-0.9135,11269.5,121.8,6991.394042,-122.7135,0.0,0.0,3604.704458,1028.9655,2057.931,0.002157,28022.169,0.0,28022.169,0,0,32025.336,60047.505,2952863.047044,0,1,15,0,6,2,4,0.000,10.78,184.049,2.54,1.00,1.00,0
624,2097.06,112086.0,21856.4635,-9.135,28026.432,4.263,3086.8965,0.0,0.0,0.0,3086.8965,0.0,18251.301864,-9.592178,11208.6,-60.9,7042.701864,51.307822,0.0,0.0,3605.161636,1028.9655,2057.931,0.002157,28026.432,0.0,28026.432,1,1,32030.208,60056.64,2953820.475259,0,0,15,0,6,0,6,16.667,10.78,0.000,7.51,4.00,3.00,0
625,2095.90,112086.0,21856.4635,0.0,28026.432,0.0,3086.8965,0.0,0.0,0.0,3086.8965,0.0,18251.301864,0.0,11208.6,0.0,7042.701864,0.0,0.0,0.0,3605.161636,1028.9655,2057.931,0.002157,28026.432,0.0,28026.432,0,0,32030.208,60056.64,2953820.475259,0,0,15,0,6,0,6,0.000,10.78,0.000,5.56,3.00,2.00,0
626,2096.69,113472.0,21855.424,-1.0395,28026.432,0.0,3087.936,1.0395,0.0,0.0,3087.936,1.0395,18250.262364,-1.0395,11347.2,138.6,6903.062364,-139.6395,0.0,0.0,3605.161636,1029.312,2058.624,0.002157,28026.432,0.0,28026.432,0,0,32030.208,60056.64,2953820.475259,0,1,15,0,6,2,4,0.000,10.77,162.740,3.79,2.00,1.00,0
627,2100.17,112779.0,21845.029,-10.395,28031.283,4.851,3087.936,0.0,0.0,0.0,3087.936,0.0,18238.716478,-11.545886,11277.9,-69.3,6960.816478,57.754114,0.0,0.0,3606.312522,1029.312,2058.624,0.002157,28031.283,0.0,28031.283,1,1,32035.752,60067.035,2954320.323837,0,0,15,0,6,0,6,16.667,10.77,0.000,16.61,9.00,6.00,0
628,2104.30,112779.0,21845.029,0.0,28031.283,0.0,3087.936,0.0,0.0,0.0,3087.936,0.0,18238.716478,0.0,11277.9,0.0,6960.816478,0.0,0.0,0.0,3606.312522,1029.312,2058.624,0.002157,28031.283,0.0,28031.283,0,0,32035.752,60067.035,2954320.323837,0,0,15,0,6,0,6,0.000,10.77,0.000,19.64,11.00,7.00,0
629,2100.38,112779.0,21845.029,0.0,28031.283,0.0,3087.936,0.0,0.0,0.0,3087.936,0.0,18238.716478,0.0,11277.9,0.0,6960.816478,0.0,0.0,0.0,3606.312522,1029.312,2058.624,0.002157,28031.283,0.0,28031.283,0,0,32035.752,60067.035,2954320.323837,0,0,15,0,6,0,6,0.000,10.77,0.000,18.60,11.00,7.00,0
630,2096.80,112779.0,21845.029,0.0,28031.283,0.0,3087.936,0.0,0.0,0.0,3087.936,0.0,18238.716478,0.0,11277.9,0.0,6960.816478,0.0,0.0,0.0,3606.312522,1029.312,2058.624,0.002157,28031.283,0.0,28031.283,0,0,32035.752,60067.035,2954320.323837,0,0,15,0,6,0,6,0.000,10.77,0.000,17.04,10.00,6.00,0
631,2100.41,112779.0,21845.029,0.0,28031.283,0.0,3087.936,0.0,0.0,0.0,3087.936,0.0,18238.716478,0.0,11277.9,0.0,6960.816478,0.0,0.0,0.0,3606.312522,1029.312,2058.624,0.002157,28031.283,0.0,28031.283,0,0,32035.752,60067.035,2954320.323837,0,0,15,0,6,0,6,0.000,10.77,0.000,17.17,10.00,6.00,0
632,2101.36,112779.0,21845.029,0.0,28031.283,0.0,3087.936,0.0,0.0,0.0,3087.936,0.0,18238.716478,0.0,11277.9,0.0,6960.816478,0.0,0.0,0.0,3606.312522,1029.312,2058.624,0.002157,28031.283,0.0,28031.283,0,0,32035.752,60067.035,2954320.323837,0,0,15,0,6,0,6,0.000,10.77,0.000,4.52,2.00,1.00,0
633,2103.68,112779.0,21845.029,0.0,28031.283,0.0,3087.936,0.0,0.0,0.0,3087.936,0.0,18238.716478,0.0,11277.9,0.0,6960.816478,0.0,0.0,0.0,3606.312522,1029.312,2058.624,0.002157,28031.283,0.0,28031.283,0,0,32035.752,60067.035,2954320.323837,0,0,15,0,6,0,6,0.000,10.77,0.000,11.05,6.00,4.00,0
634,2100.08,112779.0,21845.029,0.0,28031.283,0.0,3087.936,0.0,0.0,0.0,3087.936,0.0,18238.716478,0.0,11277.9,0.0,6960.816478,0.0,0.0,0.0,3606.312522,1029.312,2058.624,0.002157,28031.283,0.0,28031.283,0,0,32035.752,60067.035,2954320.323837,0,0,15,0,6,0,6,0.000,10.77,0.000,17.12,10.00,6.00,0
635,2103.20,112779.0,21845.029,0.0,28031.283,0.0,3087.936,0.0,0.0,0.0,3087.936,0.0,18238.716478,0.0,11277.9,0.0,6960.816478,0.0,0.0,0.0,3606.312522,1029.312,2058.624,0.002207,28031.283,0.0,28031.283,0,0,32035.752,60067.035,2954320.323837,0,0,15,0,6,0,6,0.000,10.77,0.000,14.88,8.00,5.00,0
636,2104.92,113599.0,21844.414,-0.615,28031.283,0.0,3088.551,0.615,0.0,0.0,3088.551,0.615,18238.101478,-0.615,11359.9,82.0,6878.201478,-82.615,0.0,0.0,3606.312522,1029.517,2059.034,0.002207,28031.283,0.0,28031.283,0,0,32035.752,60067.035,2954320.323837,0,1,16,0,6,2,4,0.000,10.78,276.071,8.19,4.00,3.00,0
637,2106.65,113189.0,21838.264,-6.15,28034.153,2.87,3088.551,0.0,0.0,0.0,3088.551,0.0,18231.614564,-6.486914,11318.9,-41.0,6912.714564,34.513086,0.0,0.0,3606.649436,1029.517,2059.034,0.002207,28034.153,0.0,28034.153,1,1,32039.032,60073.185,2954974.092558,0,0,15,0,6,0,6,16.667,10.78,0.000,8.22,4.00,3.00,0
638,2105.21,113189.0,21838.264,0.0,28034.153,0.0,3088.551,0.0,0.0,0.0,3088.551,0.0,18231.614564,0.0,11318.9,0.0,6912.714564,0.0,0.0,0.0,3606.649436,1029.517,2059.034,0.002207,28034.153,0.0,28034.153,0,0,32039.032,60073.185,2954974.092558,0,0,15,0,6,0,6,0.000,10.78,0.000,6.87,4.00,2.00,0
639,2104.18,113473.0,21831.5935,-6.6705,28037.023,2.87,3089.0715,0.5205,0.0,0.0,3089.0715,0.5205,18224.798863,-6.815701,11347.3,28.4,6877.498863,-35.215701,0.0,0.0,3606.794637,1029.6905,2059.381,0.002207,28037.023,0.0,28037.023,1,1,32042.312,60079.335,2955664.539604,0,1,16,0,6,2,4,16.667,10.79,326.012,4.89,2.00,1.00,0
640,2106.25,113126.0,21826.3885,-5.205,28039.452,2.429,3089.0715,0.0,0.0,0.0,3089.0715,0.0,18219.253032,-5.545831,11312.6,-34.7,6906.653032,29.154169,0.0,0.0,3607.135468,1029.6905,2059.381,0.002207,28039.452,0.0,28039.452,1,1,32045.088,60084.54,2956312.588994,0,0,15,0,6,0,6,16.667,10.79,0.000,9.82,5.00,3.00,0
641,2104.16,112779.0,21821.1835,-5.205,28041.881,2.429,3089.0715,0.0,0.0,0.0,3089.0715,0.0,18214.044745,-5.208287,11277.9,-34.7,6936.144745,29.491713,0.0,0.0,3607.138755,1029.6905,2059.381,0.002207,28041.881,0.0,28041.881,1,1,32047.864,60089.745,2956997.827753,0,0,15,0,6,0,6,16.667,10.79,0.000,9.91,5.00,3.00,0
642,2101.11,112779.0,21821.1835,0.0,28041.881,0.0,3089.0715,0.0,0.0,0.0,3089.0715,0.0,18214.044745,0.0,11277.9,0.0,6936.144745,0.0,0.0,0.0,3607.138755,1029.6905,2059.381,0.002207,28041.881,0.0,28041.881,0,0,32047.864,60089.745,2956997.827753,0,0,15,0,6,0,6,0.000,10.79,0.000,14.47,8.00,5.00,0
643,2104.98,114307.0,21820.0375,-1.146,28041.881,0.0,3090.2175,1.146,0.0,0.0,3090.2175,1.146,18212.898745,-1.146,11430.7,152.8,6782.198745,-153.946,0.0,0.0,3607.138755,1030.0725,2060.145,0.002207,28041.881,0.0,28041.881,0,0,32047.864,60089.745,2956997.827753,0,1,15,0,6,2,4,0.000,10.80,148.616,18.41,11.00,7.00,0
644,2106.30,113543.0,21808.5775,-11.46,28047.229,5.348,3090.2175,0.0,0.0,0.0,3090.2175,0.0,18200.958374,-11.940371,11354.3,-76.4,6846.658374,64.459629,0.0,0.0,3607.619126,1030.0725,2060.145,0.002207,28047.229,0.0,28047.229,1,1,32053.976,60101.205,2957670.744141,0,0,15,0,6,0,6,16.667,10.80,0.000,6.29,3.00,2.00,0
645,2109.79,113543.0,21808.5775,0.0,28047.229,0.0,3090.2175,0.0,0.0,0.0,3090.2175,0.0,18200.958374,0.0,11354.3,0.0,6846.658374,0.0,0.0,0.0,3607.619126,1030.0725,2060.145,0.002207,28047.229,0.0,28047.229,0,0,32053.976,60101.205,2957670.744141,0,0,15,0,6,0,6,0.000,10.80,0.000,16.54,9.00,6.00,0
646,2111.69,113543.0,21808.5775,0.0,28047.229,0.0,3090.2175,0.0,0.0,0.0,3090.2175,0.0,18200.958374,0.0,11354.3,0.0,6846.658374,0.0,0.0,0.0,3607.619126,1030.0725,2060.145,0.002207,28047.229,0.0,28047.229,0,0,32053.976,60101.205,2957670.744141,0,0,15,0,6,0,6,0.000,10.80,0.000,9.02,5.00,3.00,0
647,2108.77,113543.0,21808.5775,0.0,28047.229,0.0,3090.2175,0.0,0.0,0.0,3090.2175,0.0,18200.958374,0.0,11354.3,0.0,6846.658374,0.0,0.0,0.0,3607.619126,1030.0725,2060.145,0.002257,28047.229,0.0,28047.229,0,0,32053.976,60101.205,2957670.744141,0,0,15,0,6,0,6,0.000,10.80,0.000,13.82,8.00,5.00,0
648,2110.91,113543.0,21808.5775,0.0,28047.229,0.0,3090.2175,0.0,0.0,0.0,3090.2175,0.0,18200.958374,0.0,11354.3,0.0,6846.658374,0.0,0.0,0.0,3607.619126,1030.0725,2060.145,0.002257,28047.229,0.0,28047.229,0,0,32053.976,60101.205,2957670.744141,0,0,15,0,6,0,6,0.000,10.80,0.000,10.15,6.00,4.00,0
649,2107.35,113543.0,21808.5775,0.0,28047.229,0.0,3090.2175,0.0,0.0,0.0,3090.2175,0.0,18200.958374,0.0,11354.3,0.0,6846.658374,0.0,0.0,0.0,3607.619126,1030.0725,2060.145,0.002257,28047.229,0.0,28047.229,0,0,32053.976,60101.205,2957670.744141,0,0,15,0,6,0,6,0.000,10.80,0.000,16.88,10.00,6.00,0
650,2104.70,112779.0,21797.1175,-11.46,28052.577,5.348,3090.2175,0.0,0.0,0.0,3090.2175,0.0,18189.394883,-11.563491,11277.9,-76.4,6911.494883,64.836509,0.0,0.0,3607.722617,1030.0725,2060.145,0.002257,28052.577,0.0,28052.577,1,1,32060.088,60112.665,2959484.921522,0,0,15,0,6,0,6,16.667,10.80,0.000,12.59,7.00,5.00,0
