step,price,openInterest,tvl,insuranceBalance,badDebt,protocolRevenue,makerFeesCollected,takerFeesCollected,fundingFeesTransferred,insuranceFundInflow,insuranceFundOutflow,liquidationInsuranceInflow,liquidations,liquidatorOrders,liquidatorRewardsPaid,liquidationPenaltyCollected,marginReturnedFromLiquidation,positionsAtRisk,trades,uniqueTraders,openOrders,newOrders,filledOrders,cancelledOrders,liquidationsPer100Orders,avgLeverage,longShortRatio,spreadBps,slippageBps,priceImpactBps,isInsolvent
621,2097.89,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,6.36,3.00,2.00,0
622,2096.02,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,8.90,5.00,3.00,0
623,2095.49,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,2.54,1.00,1.00,0
624,2097.06,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,7.51,4.00,3.00,0
625,2095.90,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,5.56,3.00,2.00,0
626,2096.69,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,3.79,2.00,1.00,0
627,2100.17,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,16.61,9.00,6.00,0
628,2104.30,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,19.64,11.00,7.00,0
629,2100.38,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,18.60,11.00,7.00,0
630,2096.80,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,17.04,10.00,6.00,0
631,2100.41,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,17.17,10.00,6.00,0
632,2101.36,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,4.52,2.00,1.00,0
633,2103.68,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,11.05,6.00,4.00,0
634,2100.08,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,17.12,10.00,6.00,0
635,2103.20,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,14.88,8.00,5.00,0
636,2104.92,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,8.19,4.00,3.00,0
637,2106.65,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,8.22,4.00,3.00,0
638,2105.21,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,6.87,4.00,2.00,0
639,2104.18,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,4.89,2.00,1.00,0
640,2106.25,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,9.82,5.00,3.00,0
641,2104.16,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,9.91,5.00,3.00,0
642,2101.11,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,14.47,8.00,5.00,0
643,2104.98,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,18.41,11.00,7.00,0
644,2106.30,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,6.29,3.00,2.00,0
645,2109.79,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,16.54,9.00,6.00,0
646,2111.69,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,9.02,5.00,3.00,0
647,2108.77,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,13.82,8.00,5.00,0
648,2110.91,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,10.15,6.00,4.00,0
649,2107.35,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,16.88,10.00,6.00,0
650,2104.70,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,12.59,7.00,5.00,0
651,2101.60,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,14.70,8.00,5.00,0
652,2105.10,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,16.67,10.00,6.00,0
653,2106.43,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,6.28,3.00,2.00,0
654,2103.16,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,15.53,9.00,6.00,0
655,2100.42,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,13.02,7.00,5.00,0
656,2101.97,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,7.39,4.00,2.00,0
657,2105.57,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,17.14,10.00,6.00,0
658,2105.68,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,0.51,0.00,0.00,0
659,2105.73,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,0.24,0.00,0.00,0
660,2103.40,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,11.07,6.00,4.00,0
661,2102.69,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,3.40,2.00,1.00,0
662,2103.61,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,4.38,2.00,1.00,0
663,2102.42,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,5.64,3.00,2.00,0
664,2099.44,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,14.18,8.00,5.00,0
665,2095.67,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,17.96,10.00,7.00,0
666,2096.43,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,3.64,2.00,1.00,0
667,2099.43,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,14.31,8.00,5.00,0
668,2098.69,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,3.53,2.00,1.00,0
669,2099.51,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,3.90,2.00,1.00,0
670,2098.10,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,6.71,4.00,2.00,0
671,2102.03,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,18.71,11.00,7.00,0
672,2105.49,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,16.49,9.00,6.00,0
673,2104.76,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,3.47,2.00,1.00,0
674,2104.37,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,1.86,1.00,0.00,0
675,2105.36,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,4.70,2.00,1.00,0
676,2106.77,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,6.71,4.00,2.00,0
677,2103.03,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,17.79,10.00,7.00,0
678,2103.51,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,2.31,1.00,0.00,0
679,2103.27,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,1.16,0.00,0.00,0
680,2103.76,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,2.34,1.00,0.00,0
681,2107.96,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,19.95,11.00,7.00,0
682,2110.02,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,9.79,5.00,3.00,0
683,2106.52,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,16.60,9.00,6.00,0
684,2109.67,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,14.95,8.00,5.00,0
685,2107.74,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,9.15,5.00,3.00,0
686,2108.94,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,5.70,3.00,2.00,0
687,2104.82,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,19.56,11.00,7.00,0
688,2104.84,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,0.12,0.00,0.00,0
689,2102.88,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,9.30,5.00,3.00,0
690,2099.83,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,14.51,8.00,5.00,0
691,2098.54,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,6.16,3.00,2.00,0
692,2101.23,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,12.82,7.00,5.00,0
693,2105.35,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,19.63,11.00,7.00,0
694,2108.99,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,17.29,10.00,6.00,0
695,2108.52,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,2.25,1.00,0.00,0
696,2104.85,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,17.42,10.00,6.00,0
697,2104.35,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,2.37,1.00,0.00,0
698,2105.98,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,7.76,4.00,3.00,0
699,2107.37,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,6.61,3.00,2.00,0
700,2108.16,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,3.76,2.00,1.00,0
701,2112.23,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,19.27,11.00,7.00,0
702,2111.60,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,2.98,1.00,1.00,0
703,2112.79,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,5.67,3.00,2.00,0
704,2112.99,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,0.95,0.00,0.00,0
705,2112.02,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,4.63,2.00,1.00,0
706,2109.45,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,12.14,7.00,4.00,0
707,2105.25,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,19.93,11.00,7.00,0
708,2105.68,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,2.06,1.00,0.00,0
709,2106.70,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,4.84,2.00,1.00,0
710,2108.87,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,10.27,6.00,4.00,0
711,2110.14,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,6.06,3.00,2.00,0
712,2109.69,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,2.14,1.00,0.00,0
713,2111.51,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,8.63,5.00,3.00,0
714,2111.37,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,0.70,0.00,0.00,0
715,2112.34,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,4.62,2.00,1.00,0
716,2114.61,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,10.74,6.00,4.00,0
717,2111.69,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,13.79,8.00,5.00,0
718,2108.77,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,13.82,8.00,5.00,0
719,2110.39,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,7.68,4.00,3.00,0
720,2106.21,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,19.80,11.00,7.00,0
721,2105.34,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,4.13,2.00,1.00,0
722,2105.57,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,1.06,0.00,0.00,0
723,2105.88,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,1.48,0.00,0.00,0
724,2101.97,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,18.58,11.00,7.00,0
725,2106.12,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,19.77,11.00,7.00,0
726,2103.20,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,13.88,8.00,5.00,0
727,2104.95,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,8.31,4.00,3.00,0
728,2105.64,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,3.30,1.00,1.00,0
729,2107.92,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,10.84,6.00,4.00,0
730,2104.03,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,18.46,11.00,7.00,0
731,2107.25,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,15.31,9.00,6.00,0
732,2109.27,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,9.57,5.00,3.00,0
733,2107.32,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,9.25,5.00,3.00,0
734,2108.61,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,6.12,3.00,2.00,0
735,2112.72,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,19.49,11.00,7.00,0
736,2111.60,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,5.31,3.00,2.00,0
737,2115.04,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,16.29,9.00,6.00,0
738,2116.65,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,7.62,4.00,3.00,0
739,2114.51,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,10.09,6.00,4.00,0
740,2117.60,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,14.58,8.00,5.00,0
741,2119.79,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,10.37,6.00,4.00,0
742,2120.80,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,4.77,2.00,1.00,0
743,2118.60,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,10.38,6.00,4.00,0
744,2119.17,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,2.67,1.00,1.00,0
745,2122.99,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,18.02,10.00,7.00,0
746,2121.60,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,6.54,3.00,2.00,0
