step,price,openInterest,tvl,insuranceBalance,badDebt,protocolRevenue,makerFeesCollected,takerFeesCollected,fundingFeesTransferred,insuranceFundInflow,insuranceFundOutflow,liquidations,liquidatorOrders,liquidatorRewardsPaid,liquidationPenaltyCollected,marginReturnedFromLiquidation,positionsAtRisk,trades,uniqueTraders,openOrders,newOrders,filledOrders,cancelledOrders,liquidationsPer100Orders,avgLeverage,longShortRatio,spreadBps,slippageBps,priceImpactBps,isInsolvent
471,2060.52,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.001946,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,0.92,0.00,0.00,0
472,2063.51,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.001946,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,14.53,8.00,5.00,0
473,2059.52,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.001946,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,19.36,11.00,7.00,0
474,2059.04,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.001946,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,2.31,1.00,0.00,0
475,2061.48,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.001946,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,11.84,7.00,4.00,0
476,2061.51,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.001946,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,0.14,0.00,0.00,0
477,2059.10,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.001946,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,11.68,7.00,4.00,0
478,2057.24,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.001946,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,9.02,5.00,3.00,0
479,2059.94,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.001996,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,13.09,7.00,5.00,0
480,2062.52,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.001996,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,12.53,7.00,5.00,0
481,2065.21,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.001996,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,13.07,7.00,5.00,0
482,2061.50,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.001996,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,17.97,10.00,7.00,0
483,2064.37,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.001996,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,13.92,8.00,5.00,0
484,2063.09,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.001996,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,6.21,3.00,2.00,0
485,2067.17,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.001996,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,19.79,11.00,7.00,0
486,2070.23,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.001996,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,14.78,8.00,5.00,0
487,2074.28,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.001996,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,19.57,11.00,7.00,0
488,2071.64,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.001996,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,12.72,7.00,5.00,0
489,2072.61,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.001996,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,4.68,2.00,1.00,0
490,2072.98,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.001996,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,1.78,1.00,0.00,0
491,2073.63,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002046,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,3.16,1.00,1.00,0
492,2074.43,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002046,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,3.84,2.00,1.00,0
493,2076.99,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002046,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,12.34,7.00,4.00,0
494,2079.85,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002046,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,13.77,8.00,5.00,0
495,2083.19,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002046,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,16.05,9.00,6.00,0
496,2082.59,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002046,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,2.84,1.00,1.00,0
497,2083.34,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002046,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,3.57,2.00,1.00,0
498,2082.04,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002046,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,6.25,3.00,2.00,0
499,2080.21,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002046,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,8.79,5.00,3.00,0
500,2082.21,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002046,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,9.64,5.00,3.00,0
501,2079.72,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002046,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,11.97,7.00,4.00,0
502,2082.57,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002046,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,13.69,8.00,5.00,0
503,2082.78,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002096,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,1.03,0.00,0.00,0
504,2085.65,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002096,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,13.79,8.00,5.00,0
505,2084.23,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002096,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,6.84,4.00,2.00,0
506,2082.25,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002096,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,9.47,5.00,3.00,0
507,2083.80,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002096,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,7.44,4.00,2.00,0
508,2083.41,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002096,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,1.89,1.00,0.00,0
509,2087.47,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002096,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,19.50,11.00,7.00,0
510,2088.58,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002096,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,5.30,3.00,2.00,0
511,2090.46,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002096,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,9.01,5.00,3.00,0
512,2088.70,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002096,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,8.42,5.00,3.00,0
513,2091.96,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002096,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,15.65,9.00,6.00,0
514,2091.81,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002096,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,0.74,0.00,0.00,0
515,2090.87,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002146,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,4.48,2.00,1.00,0
516,2094.47,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002146,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,17.19,10.00,6.00,0
517,2091.07,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002146,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,16.23,9.00,6.00,0
518,2089.07,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002146,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,9.55,5.00,3.00,0
519,2085.65,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002146,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,16.37,9.00,6.00,0
520,2081.67,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002146,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,19.06,11.00,7.00,0
521,2080.51,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002146,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,5.60,3.00,2.00,0
522,2080.29,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002146,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,1.03,0.00,0.00,0
523,2078.26,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002146,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,9.79,5.00,3.00,0
524,2075.83,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002146,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,11.68,7.00,4.00,0
525,2072.89,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002146,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,14.17,8.00,5.00,0
526,2072.75,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002146,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,0.67,0.00,0.00,0
527,2069.52,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002196,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,15.57,9.00,6.00,0
528,2072.76,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002196,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,15.66,9.00,6.00,0
529,2074.24,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002196,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,7.14,4.00,2.00,0
530,2077.16,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002196,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,14.09,8.00,5.00,0
531,2076.02,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002196,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,5.50,3.00,2.00,0
532,2073.80,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002196,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,10.72,6.00,4.00,0
533,2076.94,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002196,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,15.15,9.00,6.00,0
534,2080.26,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002196,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,16.00,9.00,6.00,0
535,2081.08,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002196,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,3.92,2.00,1.00,0
536,2082.79,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002196,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,8.23,4.00,3.00,0
537,2084.58,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002196,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,8.62,5.00,3.00,0
538,2086.02,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002196,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,6.91,4.00,2.00,0
539,2085.26,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002246,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,3.66,2.00,1.00,0
540,2085.55,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002246,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,1.37,0.00,0.00,0
541,2086.02,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002246,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,2.28,1.00,0.00,0
542,2087.53,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002246,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,7.24,4.00,2.00,0
543,2087.34,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002246,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,0.94,0.00,0.00,0
544,2085.61,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002246,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,8.25,4.00,3.00,0
545,2082.39,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002246,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,15.43,9.00,6.00,0
546,2083.97,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002246,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,7.56,4.00,3.00,0
547,2086.63,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002246,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,12.77,7.00,5.00,0
548,2086.92,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002246,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,1.38,0.00,0.00,0
549,2083.45,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002246,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,16.64,9.00,6.00,0
550,2086.88,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002246,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,16.46,9.00,6.00,0
551,2083.94,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002296,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,14.08,8.00,5.00,0
552,2085.45,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002296,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,7.27,4.00,2.00,0
553,2083.92,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002296,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,7.35,4.00,2.00,0
554,2084.26,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002296,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,1.61,0.00,0.00,0
555,2084.71,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002296,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,2.18,1.00,0.00,0
556,2081.11,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002296,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,17.25,10.00,6.00,0
557,2079.74,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002296,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,6.58,3.00,2.00,0
558,2082.48,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002296,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,13.14,7.00,5.00,0
559,2082.65,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002296,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,0.83,0.00,0.00,0
560,2086.42,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002296,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,18.10,10.00,7.00,0
561,2087.79,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002296,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,6.56,3.00,2.00,0
562,2085.29,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002296,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,11.95,7.00,4.00,0
563,2087.79,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002346,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,11.97,7.00,4.00,0
564,2083.85,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002346,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,18.87,11.00,7.00,0
565,2085.28,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002346,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,6.89,4.00,2.00,0
566,2087.68,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002346,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,11.48,6.00,4.00,0
567,2087.33,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002346,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,1.67,1.00,0.00,0
568,2087.65,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002346,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,1.52,0.00,0.00,0
569,2087.40,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002346,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,1.18,0.00,0.00,0
570,2090.52,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002346,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,14.95,8.00,5.00,0
571,2090.03,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002346,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,2.35,1.00,0.00,0
572,2092.01,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002346,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,9.48,5.00,3.00,0
573,2090.81,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002346,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,5.75,3.00,2.00,0
574,2094.31,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002346,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,16.77,10.00,6.00,0
575,2091.95,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002396,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,11.28,6.00,4.00,0
576,2088.06,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002396,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,18.59,11.00,7.00,0
577,2086.12,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002396,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,9.28,5.00,3.00,0
578,2089.97,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002396,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,18.42,11.00,7.00,0
579,2091.21,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002396,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,5.97,3.00,2.00,0
580,2093.20,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002396,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,9.49,5.00,3.00,0
581,2093.14,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002396,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,0.26,0.00,0.00,0
582,2095.51,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002396,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,11.31,6.00,4.00,0
583,2095.12,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002396,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,1.89,1.00,0.00,0
584,2092.56,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002396,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,12.20,7.00,4.00,0
585,2095.77,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002396,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,15.35,9.00,6.00,0
586,2095.63,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002396,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,0.69,0.00,0.00,0
587,2097.53,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002446,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,9.07,5.00,3.00,0
588,2099.68,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002446,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,10.26,6.00,4.00,0
